TimeStamp_UTC; WT1_Timestamp_UTC[-]; WT1_GeneratorSpeed[RPM]; WT1_ConverterTorque[Nm]; WT1_PitchAngle[deg]; WT1_PitchAngle1[deg]; WT1_PitchAngle2[deg]; WT1_PitchAngle3[deg]; WT1_Power[kW]; WT1_RotorRpm[RPM]; WT1_TurbineState[-]; WT1_WindSpeed[m/s]; WT1_YawError[deg]; WT1_ref_signal[-]; WT2_Timestamp_UTC[-]; WT2_GeneratorSpeed[RPM]; WT2_ConverterTorque[Nm]; WT2_PitchAngle[deg]; WT2_PitchAngle1[deg]; WT2_PitchAngle2[deg]; WT2_PitchAngle3[deg]; WT2_Power[kW]; WT2_RotorRpm[RPM]; WT2_TurbineState[-]; WT2_WindSpeed[m/s]; WT2_YawError[deg]; WT2_ref_signal[-]; WT3_Timestamp_UTC[-]; WT3_GeneratorSpeed[RPM]; WT3_ConverterTorque[Nm]; WT3_PitchAngle[deg]; WT3_PitchAngle1[deg]; WT3_PitchAngle2[deg]; WT3_PitchAngle3[deg]; WT3_Power[kW]; WT3_RotorRpm[RPM]; WT3_TurbineState[-]; WT3_WindSpeed[m/s]; WT3_YawError[deg]; WT3_ref_signal[-]; WT1_X_vibration[m/s2]; WT1_Y_vibration[m/s2]; WT1_Z_vibration[m/s2]; WT2_X_vibration[m/s2]; WT2_Y_vibration[m/s2]; WT2_Z_vibration[m/s2]; WT3_X_vibration[m/s2]; WT3_Y_vibration[m/s2]; WT3_Z_vibration[m/s2]; mm_Timestamp_UTC[-]; mm_ws_110m[m/s]; mm_ws_60m[m/s]; mm_wd_110m[deg]; mm_wd_60m[deg]; loads_Timestamp_UTC[-]; wt1_blade1_root_edge[Nm]; wt1_blade1_root_flap[Nm]; wt1_blade2_root_edge[Nm]; wt1_blade2_root_flap[Nm]; wt1_blade3_root_edge[Nm]; wt1_blade3_root_flap[Nm]; wt2_blade1_root_edge[Nm]; wt2_blade1_root_flap[Nm]; wt2_blade2_root_edge[Nm]; wt2_blade2_root_flap[Nm]; wt2_blade3_root_edge[Nm]; wt2_blade3_root_flap[Nm]; wt3_blade1_root_edge[Nm]; wt3_blade1_root_flap[Nm]; wt3_blade2_root_edge[Nm]; wt3_blade2_root_flap[Nm]; wt3_blade3_root_edge[Nm]; wt3_blade3_root_flap[Nm]; wt1_blade1_IP[Nm]; wt1_blade2_IP[Nm]; wt1_blade3_IP[Nm]; wt1_blade1_OOP[Nm]; wt1_blade2_OOP[Nm]; wt1_blade3_OOP[Nm]; loads_process_AppStatus[-]; 
2023.10.18_09:36:05:584; 29-Mar-2021 00:00:17:525; 1153.000000; 3999.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4978.000000; 11.890000; 1; 8.204000; 7.024600; 0.504060; 29-Mar-2021 00:00:17:525; 1065.000000; 2888.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3322.000000; 10.980000; 1; 9.975300; 0.447880; 0.803900; 29-Mar-2021 00:00:17:525; 844.300000; 1706.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1555.000000; 8.705000; 1; 10.000500; 1.123800; 0.647000; 0.799600; 0.452690; 0.459950; 0.644900; 0.073007; 0.979450; 0.747170; 0.075016; 0.309280; 29-Mar-2021 00:00:20:624; 12.287600; 8.429500; 246.440900; 226.235300; 29-Mar-2021 00:00:07:832; 665.500000; 9621.000000; 3911.000000; 11060.000000; -1284.000000; 8922.000000; 3062.000000; 9663.000000; 1414.000000; 8479.000000; -1594.000000; 8436.000000; -1911.000000; 5370.000000; 2800.000000; 5798.000000; 1032.000000; 6025.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:05:684; 29-Mar-2021 00:00:17:624; 1153.000000; 4287.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5337.000000; 11.890000; 1; 8.728000; 6.313300; 0.621820; 29-Mar-2021 00:00:17:624; 1066.000000; 3072.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3534.000000; 10.990000; 1; 9.677200; -0.005861; 0.477790; 29-Mar-2021 00:00:17:624; 844.400000; 1727.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1574.000000; 8.705000; 1; 10.311000; 0.615960; 0.591710; 0.967020; 0.559280; 0.229340; 0.901610; 0.925360; 0.015937; 0.479320; 0.054322; 0.292400; 29-Mar-2021 00:00:20:723; 11.981400; 8.552500; 245.540000; 231.671000; 29-Mar-2021 00:00:07:931; 1031.000000; 9634.000000; 3738.000000; 10990.000000; -1476.000000; 8944.000000; 3388.000000; 9614.000000; 969.500000; 7701.000000; -1574.000000; 7862.000000; -1787.000000; 5564.000000; 2978.000000; 5980.000000; 718.200000; 5878.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:05:784; 29-Mar-2021 00:00:17:723; 1155.000000; 4258.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5309.000000; 11.910000; 1; 9.354000; 4.770200; 0.039711; 29-Mar-2021 00:00:17:723; 1067.000000; 3239.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3732.000000; 11.000000; 1; 9.364500; -0.733160; 0.822340; 29-Mar-2021 00:00:17:723; 844.700000; 1751.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1596.000000; 8.708000; 1; 10.212100; -0.413670; 0.931000; 0.457560; 0.249910; 0.919050; 0.870350; 0.301630; 0.347310; 0.906840; 0.950730; 0.226280; 29-Mar-2021 00:00:20:822; 11.762600; 8.719300; 245.496100; 244.626700; 29-Mar-2021 00:00:08:031; 1292.000000; 10030.000000; 3463.000000; 10910.000000; -1591.000000; 9231.000000; 3687.000000; 10110.000000; 544.300000; 7493.000000; -1497.000000; 7710.000000; -1563.000000; 5961.000000; 3129.000000; 6348.000000; 372.000000; 5410.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:05:884; 29-Mar-2021 00:00:17:832; 1155.000000; 3970.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4949.000000; 11.900000; 1; 10.076000; 3.598800; 0.414450; 29-Mar-2021 00:00:17:832; 1070.000000; 3215.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3714.000000; 11.030000; 1; 9.111600; -1.526600; 0.798360; 29-Mar-2021 00:00:17:832; 845.100000; 1758.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1604.000000; 8.712000; 1; 9.359300; -0.672740; 0.134450; 0.011779; 0.234860; 0.777270; 0.223570; 0.495840; 0.848080; 0.861800; 0.249890; 0.381940; 29-Mar-2021 00:00:20:921; 11.882900; 8.867000; 245.496100; 249.565300; 29-Mar-2021 00:00:08:130; 1569.000000; 10290.000000; 3239.000000; 11170.000000; -1653.000000; 9476.000000; 3830.000000; 10340.000000; 199.600000; 7330.000000; -1271.000000; 7804.000000; -1303.000000; 6261.000000; 3187.000000; 6425.000000; 71.700000; 4992.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:05:984; 29-Mar-2021 00:00:17:931; 1153.000000; 3912.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4870.000000; 11.890000; 1; 8.464000; 1.919000; 0.110750; 29-Mar-2021 00:00:17:931; 1072.000000; 3069.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3550.000000; 11.050000; 1; 9.045100; -1.963200; 0.299120; 29-Mar-2021 00:00:17:931; 845.500000; 1758.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1604.000000; 8.716000; 1; 9.208800; -1.393300; 0.914010; 0.193650; 0.782030; 0.394240; 0.203470; 0.689430; 0.071454; 0.701720; 0.628800; 0.861720; 29-Mar-2021 00:00:21:021; 11.787200; 8.932600; 245.518000; 230.810700; 29-Mar-2021 00:00:08:228; 1891.000000; 9828.000000; 3070.000000; 11130.000000; -1647.000000; 9712.000000; 3836.000000; 10030.000000; -31.480000; 7440.000000; -999.000000; 7833.000000; -1127.000000; 6226.000000; 3237.000000; 6298.000000; -180.800000; 5138.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:084; 29-Mar-2021 00:00:18:031; 1152.000000; 4137.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5145.000000; 11.880000; 1; 9.700000; 0.867340; 0.660850; 29-Mar-2021 00:00:18:031; 1072.000000; 3024.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3500.000000; 11.050000; 1; 9.027100; -2.311500; 0.823480; 29-Mar-2021 00:00:18:031; 845.900000; 1759.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1607.000000; 8.721000; 1; 9.766300; -1.610300; 0.881140; 0.582530; 0.590170; 0.807990; 0.437280; 0.640680; 0.623560; 0.932320; 0.344990; 0.154810; 29-Mar-2021 00:00:21:120; 11.943100; 8.957200; 244.353400; 223.815500; 29-Mar-2021 00:00:08:327; 2275.000000; 9491.000000; 2793.000000; 10970.000000; -1711.000000; 9749.000000; 3956.000000; 10050.000000; -315.600000; 7896.000000; -839.600000; 7594.000000; -1030.000000; 5793.000000; 3365.000000; 6279.000000; -440.400000; 5638.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:184; 29-Mar-2021 00:00:18:130; 1153.000000; 4245.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5285.000000; 11.890000; 1; 8.714000; -0.718230; 0.928560; 29-Mar-2021 00:00:18:130; 1073.000000; 3076.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3564.000000; 11.060000; 1; 8.849800; -2.610800; 0.380530; 29-Mar-2021 00:00:18:130; 846.300000; 1751.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1600.000000; 8.724000; 1; 9.037000; -1.623900; 0.524320; 0.054956; 0.205090; 0.360750; 0.959560; 0.890350; 0.246420; 0.413440; 0.041366; 0.925420; 29-Mar-2021 00:00:21:219; 11.440000; 9.337300; 244.375400; 221.837800; 29-Mar-2021 00:00:08:426; 2482.000000; 9587.000000; 2452.000000; 10960.000000; -1728.000000; 9704.000000; 4081.000000; 10160.000000; -646.700000; 8353.000000; -640.300000; 7410.000000; -905.100000; 5298.000000; 3501.000000; 6585.000000; -676.800000; 6027.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:284; 29-Mar-2021 00:00:18:228; 1154.000000; 4052.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5047.000000; 11.900000; 1; 9.720000; -1.792900; 0.584010; 29-Mar-2021 00:00:18:228; 1074.000000; 3073.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3563.000000; 11.070000; 1; 8.557000; -2.731800; 0.559720; 29-Mar-2021 00:00:18:228; 846.600000; 1748.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1598.000000; 8.727000; 1; 8.795300; -2.638800; 0.570770; 0.893590; 0.100830; 0.646320; 0.458140; 0.036849; 0.752510; 0.658820; 0.091223; 0.553410; 29-Mar-2021 00:00:21:317; 11.582200; 9.419300; 244.375400; 240.794900; 29-Mar-2021 00:00:08:525; 2654.000000; 10060.000000; 2078.000000; 10610.000000; -1618.000000; 9833.000000; 4022.000000; 10180.000000; -865.100000; 8636.000000; -282.800000; 7670.000000; -676.300000; 5220.000000; 3503.000000; 6828.000000; -852.100000; 6025.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:384; 29-Mar-2021 00:00:18:327; 1153.000000; 3897.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4850.000000; 11.880000; 1; 8.418000; -3.266900; 0.565740; 29-Mar-2021 00:00:18:327; 1074.000000; 2995.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3475.000000; 11.080000; 1; 8.520400; -2.821000; 0.445180; 29-Mar-2021 00:00:18:327; 846.900000; 1767.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1616.000000; 8.731000; 1; 9.296500; -1.953000; 0.027736; 0.944590; 0.181840; 0.420580; 0.956290; 0.350960; 0.497510; 0.927700; 0.470230; 0.578580; 29-Mar-2021 00:00:21:416; 11.224000; 9.526000; 244.375400; 242.991300; 29-Mar-2021 00:00:08:624; 3015.000000; 10560.000000; 1628.000000; 9877.000000; -1446.000000; 9797.000000; 3877.000000; 10210.000000; -994.100000; 8633.000000; 92.590000; 8186.000000; -440.600000; 5462.000000; 3426.000000; 6938.000000; -1024.000000; 5755.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:484; 29-Mar-2021 00:00:18:426; 1151.000000; 4033.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5014.000000; 11.870000; 1; 9.056000; -4.217400; 0.386280; 29-Mar-2021 00:00:18:426; 1075.000000; 3011.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3493.000000; 11.080000; 1; 8.538400; -2.898600; 0.140870; 29-Mar-2021 00:00:18:426; 847.400000; 1791.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1639.000000; 8.736000; 1; 9.419100; -2.332300; 0.061125; 0.612920; 0.479840; 0.349790; 0.683930; 0.385050; 0.739650; 0.068785; 0.252400; 0.001240; 29-Mar-2021 00:00:21:525; 11.240400; 9.583400; 244.595100; 236.422200; 29-Mar-2021 00:00:08:723; 3427.000000; 10690.000000; 1159.000000; 9245.000000; -1307.000000; 9523.000000; 3777.000000; 10250.000000; -1191.000000; 8660.000000; 408.900000; 8623.000000; -246.700000; 5541.000000; 3396.000000; 7068.000000; -1256.000000; 5538.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:584; 29-Mar-2021 00:00:18:525; 1152.000000; 4217.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5246.000000; 11.880000; 1; 9.450000; -5.459300; 0.249280; 29-Mar-2021 00:00:18:525; 1075.000000; 3116.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3617.000000; 11.090000; 1; 8.442600; -3.089800; 0.650270; 29-Mar-2021 00:00:18:525; 848.000000; 1786.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1635.000000; 8.742000; 1; 8.756600; -2.714600; 0.766260; 0.883300; 0.584490; 0.851190; 0.417850; 0.295630; 0.086211; 0.829940; 0.724220; 0.370060; 29-Mar-2021 00:00:21:624; 11.748900; 9.512300; 244.595100; 230.668100; 29-Mar-2021 00:00:08:832; 3625.000000; 10610.000000; 771.000000; 9103.000000; -1237.000000; 9303.000000; 3753.000000; 10650.000000; -1475.000000; 8864.000000; 690.300000; 8562.000000; -35.600000; 5339.000000; 3415.000000; 7155.000000; -1485.000000; 5648.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:684; 29-Mar-2021 00:00:18:624; 1153.000000; 4130.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5142.000000; 11.890000; 1; 8.294000; -6.141400; 0.359300; 29-Mar-2021 00:00:18:624; 1077.000000; 3129.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3637.000000; 11.100000; 1; 8.571000; -3.223800; 0.261490; 29-Mar-2021 00:00:18:624; 848.500000; 1763.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1615.000000; 8.747000; 1; 8.833700; -2.956500; 0.476080; 0.015236; 0.567950; 0.480690; 0.109120; 0.704870; 0.463040; 0.988970; 0.539820; 0.019691; 29-Mar-2021 00:00:21:723; 11.574000; 9.206000; 244.573200; 238.902400; 29-Mar-2021 00:00:08:931; 3663.000000; 10380.000000; 463.300000; 9356.000000; -1123.000000; 9511.000000; 3631.000000; 10800.000000; -1682.000000; 9115.000000; 1053.000000; 8399.000000; 240.000000; 5077.000000; 3357.000000; 7161.000000; -1626.000000; 5980.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:784; 29-Mar-2021 00:00:18:723; 1153.000000; 3893.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4846.000000; 11.890000; 1; 7.224000; -6.389500; 0.979000; 29-Mar-2021 00:00:18:723; 1077.000000; 3001.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3491.000000; 11.110000; 1; 8.609600; -3.257000; 0.679270; 29-Mar-2021 00:00:18:723; 848.700000; 1750.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1603.000000; 8.749000; 1; 8.949200; -3.078200; 0.835490; 0.377450; 0.741790; 0.322010; 0.983090; 0.999540; 0.682480; 0.327340; 0.725560; 0.077611; 29-Mar-2021 00:00:21:822; 11.743500; 9.170500; 244.573200; 243.204500; 29-Mar-2021 00:00:09:031; 3718.000000; 10600.000000; 227.200000; 9815.000000; -863.600000; 9909.000000; 3324.000000; 10480.000000; -1717.000000; 9012.000000; 1446.000000; 8403.000000; 562.200000; 5278.000000; 3148.000000; 6891.000000; -1696.000000; 6251.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:884; 29-Mar-2021 00:00:18:832; 1151.000000; 3911.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4861.000000; 11.870000; 1; 8.346000; -6.332500; 0.160620; 29-Mar-2021 00:00:18:832; 1077.000000; 2907.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3379.000000; 11.100000; 1; 8.577000; -2.932400; 0.293510; 29-Mar-2021 00:00:18:832; 848.900000; 1783.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1634.000000; 8.752000; 1; 8.734700; -2.523400; 0.734680; 0.162340; 0.674900; 0.453210; 0.769770; 0.827740; 0.322140; 0.095639; 0.748550; 0.919910; 29-Mar-2021 00:00:21:921; 11.735300; 8.891600; 244.551200; 231.214200; 29-Mar-2021 00:00:09:130; 3915.000000; 11240.000000; -8.035000; 10040.000000; -584.800000; 9894.000000; 2942.000000; 9864.000000; -1684.000000; 8847.000000; 1767.000000; 8879.000000; 852.000000; 5856.000000; 2838.000000; 6445.000000; -1720.000000; 6307.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:06:984; 29-Mar-2021 00:00:18:931; 1151.000000; 4091.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5083.000000; 11.870000; 1; 9.984000; -6.681700; 0.672140; 29-Mar-2021 00:00:18:931; 1076.000000; 2971.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3452.000000; 11.100000; 1; 8.520400; -2.538700; 0.661330; 29-Mar-2021 00:00:18:931; 849.500000; 1825.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1674.000000; 8.758000; 1; 8.693300; -1.877800; 0.690150; 0.339210; 0.451070; 0.065035; 0.582330; 0.639040; 0.513330; 0.729270; 0.117230; 0.658080; 29-Mar-2021 00:00:22:021; 12.273900; 9.080300; 244.419300; 230.134300; 29-Mar-2021 00:00:09:228; 4045.000000; 11470.000000; -295.100000; 9977.000000; -323.100000; 9771.000000; 2538.000000; 9293.000000; -1690.000000; 8926.000000; 2107.000000; 9562.000000; 1170.000000; 6481.000000; 2536.000000; 5971.000000; -1763.000000; 6379.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:084; 29-Mar-2021 00:00:19:031; 1151.000000; 4020.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4998.000000; 11.870000; 1; 9.956000; -7.059000; 0.240500; 29-Mar-2021 00:00:19:031; 1077.000000; 3052.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3548.000000; 11.100000; 1; 8.499100; -2.144500; 0.110470; 29-Mar-2021 00:00:19:031; 850.300000; 1822.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1672.000000; 8.766000; 1; 8.577600; -1.733100; 0.580550; 0.489510; 0.011907; 0.827750; 0.425740; 0.934730; 0.052828; 0.056151; 0.614830; 0.973930; 29-Mar-2021 00:00:22:120; 12.197400; 9.381000; 244.441300; 239.332700; 29-Mar-2021 00:00:09:327; 4014.000000; 11370.000000; -645.100000; 9833.000000; -89.580000; 9708.000000; 2209.000000; 8780.000000; -1682.000000; 8894.000000; 2361.000000; 9160.000000; 1477.000000; 6444.000000; 2331.000000; 5728.000000; -1832.000000; 6252.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:184; 29-Mar-2021 00:00:19:130; 1150.000000; 3766.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4677.000000; 11.860000; 1; 10.336000; -7.696800; 0.037512; 29-Mar-2021 00:00:19:130; 1077.000000; 3031.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3524.000000; 11.100000; 1; 8.651500; -1.843900; 0.102280; 29-Mar-2021 00:00:19:130; 850.800000; 1780.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1635.000000; 8.772000; 1; 8.874900; -1.748500; 0.117640; 0.596560; 0.400490; 0.984590; 0.688990; 0.721690; 0.258460; 0.883920; 0.401310; 0.238960; 29-Mar-2021 00:00:22:219; 12.577400; 9.495900; 244.419300; 230.464900; 29-Mar-2021 00:00:09:426; 3911.000000; 11420.000000; -945.300000; 9720.000000; 166.100000; 9658.000000; 1930.000000; 8755.000000; -1698.000000; 8789.000000; 2632.000000; 8642.000000; 1791.000000; 6082.000000; 2191.000000; 5881.000000; -1977.000000; 5973.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:284; 29-Mar-2021 00:00:19:228; 1148.000000; 3777.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4680.000000; 11.830000; 1; 11.506000; -7.891500; 0.161580; 29-Mar-2021 00:00:19:228; 1077.000000; 2943.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3422.000000; 11.100000; 1; 8.985500; -1.823700; 0.337420; 29-Mar-2021 00:00:19:228; 851.000000; 1764.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1621.000000; 8.773000; 1; 9.705800; -0.934150; 0.509370; 0.707620; 0.580360; 0.391430; 0.685570; 0.447820; 0.344060; 0.778300; 0.717640; 0.843250; 29-Mar-2021 00:00:22:317; 12.525500; 9.074800; 244.441300; 232.762400; 29-Mar-2021 00:00:09:525; 3820.000000; 11330.000000; -1109.000000; 9714.000000; 506.300000; 9570.000000; 1576.000000; 8602.000000; -1743.000000; 8373.000000; 2986.000000; 8795.000000; 2041.000000; 5848.000000; 2020.000000; 6121.000000; -2115.000000; 5688.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:384; 29-Mar-2021 00:00:19:327; 1147.000000; 4112.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5094.000000; 11.830000; 1; 11.112000; -7.605900; 0.397290; 29-Mar-2021 00:00:19:327; 1076.000000; 2913.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3384.000000; 11.090000; 1; 9.152500; -1.714500; 0.636230; 29-Mar-2021 00:00:19:327; 851.300000; 1818.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1671.000000; 8.776000; 1; 9.330100; -1.282700; 0.865490; 0.852570; 0.608350; 0.119720; 0.534040; 0.892320; 0.183500; 0.620570; 0.824860; 0.832060; 29-Mar-2021 00:00:22:426; 12.123500; 8.987300; 243.452500; 240.674400; 29-Mar-2021 00:00:09:624; 3736.000000; 11250.000000; -1285.000000; 9746.000000; 921.200000; 9649.000000; 1176.000000; 7756.000000; -1620.000000; 8081.000000; 3174.000000; 9034.000000; 2214.000000; 5820.000000; 1753.000000; 5881.000000; -2122.000000; 5428.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:484; 29-Mar-2021 00:00:19:426; 1150.000000; 4262.000000; 0.000000; 0.000000; 0.000000; 0.000000; 5291.000000; 11.850000; 1; 10.582000; -7.242700; 0.542420; 29-Mar-2021 00:00:19:426; 1076.000000; 3022.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3510.000000; 11.090000; 1; 9.197800; -1.485300; 0.458650; 29-Mar-2021 00:00:19:426; 852.100000; 1863.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1714.000000; 8.785000; 1; 10.178600; -1.090300; 0.271110; 0.481010; 0.052324; 0.251610; 0.085352; 0.714760; 0.682430; 0.001233; 0.184850; 0.112840; 29-Mar-2021 00:00:22:525; 11.822800; 8.970900; 243.386600; 236.832400; 29-Mar-2021 00:00:09:733; 3587.000000; 11450.000000; -1554.000000; 9531.000000; 1299.000000; 9899.000000; 827.800000; 6948.000000; -1407.000000; 8256.000000; 3245.000000; 9237.000000; 2375.000000; 5980.000000; 1459.000000; 5318.000000; -2026.000000; 5341.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:584; 29-Mar-2021 00:00:19:525; 1151.000000; 3978.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4945.000000; 11.870000; 1; 10.030000; -6.550300; 0.252280; 29-Mar-2021 00:00:19:525; 1076.000000; 3108.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3612.000000; 11.100000; 1; 9.322200; -0.941680; 0.533380; 29-Mar-2021 00:00:19:525; 852.900000; 1832.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1687.000000; 8.793000; 1; 9.415000; -0.824190; 0.373580; 0.500100; 0.323390; 0.460180; 0.300840; 0.085202; 0.889990; 0.264410; 0.870470; 0.726910; 29-Mar-2021 00:00:22:624; 12.000500; 8.582600; 243.430500; 232.007800; 29-Mar-2021 00:00:09:832; 3330.000000; 11480.000000; -1709.000000; 9411.000000; 1591.000000; 10180.000000; 490.300000; 6763.000000; -1289.000000; 8272.000000; 3448.000000; 9585.000000; 2593.000000; 6238.000000; 1198.000000; 5162.000000; -1940.000000; 5502.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
2023.10.18_09:36:07:684; 29-Mar-2021 00:00:19:624; 1150.000000; 3749.000000; 0.000000; 0.000000; 0.000000; 0.000000; 4656.000000; 11.860000; 1; 9.048000; -6.218100; 0.170850; 29-Mar-2021 00:00:19:624; 1077.000000; 3052.000000; 0.000000; 0.000000; 0.000000; 0.000000; 3549.000000; 11.100000; 1; 9.348800; -0.560230; 0.096603; 29-Mar-2021 00:00:19:624; 853.200000; 1775.000000; 0.000000; 0.000000; 0.000000; 0.000000; 1635.000000; 8.796000; 1; 9.674700; 0.174610; 0.431200; 0.846060; 0.183630; 0.873670; 0.410310; 0.422360; 0.580800; 0.396870; 0.002402; 0.727830; 29-Mar-2021 00:00:22:723; 11.962200; 8.817800; 243.386600; 229.658400; 29-Mar-2021 00:00:09:931; 3094.000000; 11360.000000; -1685.000000; 9449.000000; 1837.000000; 10140.000000; 159.900000; 7044.000000; -1218.000000; 7748.000000; 3713.000000; 9634.000000; 2761.000000; 5901.000000; 980.400000; 5378.000000; -1856.000000; 5694.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0; 
